137 .False. # Number of lines, conductive flag
# 5 line header for n-k original data
# Solid Hydrazine N2H2[s] -  (Unknown reference)
# Taken from: NEMESIS code refindex.f
# wl(um)      n                k
3.43048  1.57100  0.014100
3.43617  1.56800  0.015300
3.44187  1.57200  0.012100
3.44759  1.57200  0.012900
3.47182  1.56400  0.0087000
3.49641  1.56300  0.0018000
3.52015  1.56100  0.0059000
3.54542  1.55600  0.0015000
3.57106  1.55400  0.0031000
3.59707  1.55300  0.0020000
3.62219  1.55000  0.0027000
3.64896  1.55200  0.0014000
3.67612  1.54800  0.0032000
3.70369  1.54800  0.0015000
3.73034  1.54600  0.0036000
3.75873  1.54400  0.0017000
3.78756  1.54500  0.0075000
3.81544  1.54400  0.0022000
3.84515  1.54300  0.0036000
3.87532  1.54200  0.0039000
3.90598  1.54200  0.0034000
3.93561  1.54000  0.00210000
3.96723  1.54100  0.0035000
3.99936  1.54100  0.0017000
4.03201  1.53900  0.0023000
4.06362  1.53700  0.0018000
4.09734  1.53800  0.0044000
4.13162  1.53700  0.0023000
4.16648  1.53800  0.0051000
4.20023  1.53700  0.0032000
4.23626  1.53600  0.00090000
4.27292  1.53600  0.0022000
4.31021  1.53600  0.0032000
4.34633  1.53400  0.00090000
4.38493  1.53400  0.00090000
4.42421  1.53300  0.0015000
4.46421  1.53100  0.0022000
4.50298  1.53500  0.0045000
4.54442  1.53300  0.0030000
4.58663  1.53000  0.0058000
4.62963  1.53100  0.0029000
4.67133  1.53100  0.0037000
4.71594  1.53000  0.00050000
4.76141  1.53000  0.0012000
4.80554  1.52800  0.0031000
4.85277  1.52800  0.0013000
4.90093  1.52500  0.0036000
4.95005  1.52800  0.0042000
4.99778  1.52600  0.0032000
5.02439  1.52300  0.0028000
5.04887  1.52600  0.0032000
5.07604  1.52600  0.0060000
5.10103  1.52700  0.0053000
5.12623  1.52600  0.0011000
5.15427  1.52800  0.0021000
5.18001  1.52400  0.0036000
5.20597  1.52500  0.0016000
5.23492  1.52400  0.0023000
5.26144  1.52300  0.00030000
5.28832  1.52400  0.0017000
